Date,Pop Load Slip #,Count,Sample Loads,TM9/Ticket#,Owner,Disposition/FMA#,Working Circle,Block #,Logging Co.,Haule By,Truck License Plate #,Truck #,Truck Axle,Gross Weight,Tare Weight,Net Weight,Received # of Pieces from Load Slip,Date Barkie Load inspection Report - Completed,Total Logs Inspected,Total Logs to Peeler,Logs Rejected
2017-01-23,680,187,,WE00171150,WEYERHAEUSER EDSON,FMA0900046,E15,5170491727,RTEC,RON STOLEN,H42603,E670,7,60690,22040,38650,,,,,0
2017-01-25,626,368,SAMPLE,S1008435,WEST FRASER,FMA8800025,MCL,5250502231,ECHO,TALISMAN,40K894,,7,53380,24610,28770,40,,,,0
2017-01-25,626,369,,Q236892,WEST FRASER,FMA9700032,EFP,5160480243,LYDELL,RLH,C18542,D661,7,51160,23270,27890,45,,,,0
2017-01-26,626,370,,S1024692,WEST FRASER,FMA8800025,EMB,5180483224,PROMISE,PROMISE,40K859,,7,73160,21290,51870,67,,,,0
2017-01-26,626,371,,S1024693,WEST FRASER,FMA8800025,EMB,5180483224,PROMISE,CALM'D ENERGY,86L343,,7,70800,21720,49080,68,,,,0
2017-01-26,626,372,,Q231490,WEST FRASER,FMA9700032,EFP,5160482322,LYDELL,TALISMAN,40K894,,7,51650,24610,27040,43,,,,0
2017-01-27,626,373,,U004293550,ANC,FMA8900026,W15,5190583008,ISLEY,TJ LOGGING,G53236,PT92,7,55160,23160,32000,47,,,,0
2017-01-27,626,374,SAMPLE,U004323876,EDFOR,CTLE02F001,,5170551126,ROBINSON,TJ LOGGING,G53236,PT92,7,55870,23090,32780,37,,,,0
2017-01-28,626,375,,U004323877,ANC,FMA8900026,,5190583045,ISLEY,TJ LOGGING,G53236,PT92,7,51530,23180,28350,45,,,,0
2017-01-27,680,188,,MW00284098,MILLAR WESTERN,CTLW06F005,,5120502352,HAGGART,JL CUSTOM,MWWK50929,K50929,7,64270,21670,42600,,,,,0
2017-01-27,680,189,,MW00284099,MILLAR WESTERN,CTLW06F005,,5120502352,HAGGART,JL CUSTOM,MWWK09369,K09369,7,63660,20870,42790,,,,,0
2017-01-27,680,190,,MW00316956,MILLAR WESTERN,CTLW06F005,,5120502352,HAGGART,KIRK CALDY,MWWL15809,L15809,8,64630,22510,42120,,,,,0
2017-01-27,680,191,,MW00316960,MILLAR WESTERN,CTLW06F005,,5120502352,HAGGART,1634659 AB LTD,MWWK99281,K99281,8,64300,22810,41490,,,,,0
2017-01-27,680,192,,MW00316962,MILLAR WESTERN,CTLW06F005,,5120502352,HAGGART,JL CUSTOM,MWWK50929,K50929,7,63890,21520,42370,,,,,0
2017-01-27,680,193,,MW00316963,MILLAR WESTERN,CTLW06F005,,5120502352,HAGGART,TMK TRUCKING,MWW040JYV,040JYV,6,58520,19460,39060,,,,,0
2017-01-27,680,194,,MW00284105,MILLAR WESTERN,CTLW06F005,,5120502352,HAGGART,HILLSIDE,MWWL15800,L15800,8,65050,22090,42960,,,,,0
2017-01-27,680,195,,MW00284108,MILLAR WESTERN,CTLW06F005,,5120502352,HAGGART,REPAS,MWWJ32838,J32838,8,64860,22980,41880,,,,,0
2017-01-27,680,196,,MW00284112,MILLAR WESTERN,CTLW06F005,,5120502352,HAGGART,DRIVER 6622,MWWL07289,L07289,8,63900,23300,40600,,,,,0
2017-01-28,630,106,,U004345360,BIG BITE MULCHING,PRIVATE,,SE12-53-11-W5,BIG BITE,RICK JONZON,H22695,,6,55610,19460,36150,,,,,0
2017-01-28,630,107,,U004345361,BIG BITE MULCHING,PRIVATE,,SE12-53-11-W5,BIG BITE,RICK JONZON,H98999,,6,52970,18700,34270,,,,,0
2017-01-28,630,108,SAMPLE,U004345402,BIG BITE MULCHING,PRIVATE,,SE12-53-11-W5,BIG BITE,RICK JONZON,H22695,,6,32430,19390,13040,,,,,0
2017-01-28,630,109,,U004345362,BIG BITE MULCHING,PRIVATE,,SE12-53-11-W5,BIG BITE,RICK JONZON,H22695,,6,53270,32430,20840,,,,,0
2017-01-28,630,110,,U004345363,BIG BITE MULCHING,PRIVATE,,SE12-53-11-W5,BIG BITE,RICK JONZON,K98999,,6,54090,18630,35460,,,,,0
2017-01-28,630,111,,U004345341,BIG BITE MULCHING,PRIVATE,,SE12-53-11-W5,BIG BITE,RICK JONZON,H22695,,6,56680,19320,37360,,,,,0
2017-01-28,630,112,,U004345342,BIG BITE MULCHING,PRIVATE,,SE12-53-11-W5,BIG BITE,RICK JONZON,K98999,,6,52110,18560,33550,,,,,0
2017-01-31,626,376,,U004407860,CANFOR,FMA9900057,DEEP,5260622788,TIMBER PRO,MURTRON,G80443,GM102,7,61420,26190,35230,63,,,,0
2017-01-31,626,377,,Q236893,WEST FRASER EDSON,FMA9700032,EFP,5160481348,LYDELL,RLH,C18542,D661,7,51200,23270,27930,50,,,,0
2017-01-31,626,378,,Q236894,WEST FRASER EDSON,FMA9700032,EFP,5160482322,LYDELL,RLH,C18542,D661,7,57700,23380,34320,52,,,,0
2017-01-31,685,24,,M427073,MILLAR WESTERN,FMA9700034,ATH,ATH-808,DOUBLE B,,KMLK44981,K44981,6,56110,19960,36150,,,,,0
2017-01-31,685,25,,M427074,MILLAR WESTERN,FMA9700034,ATH,ATH-808,DOUBLE B,,KMLB41946,B41946,6,57040,20540,36500,,,,,0
2017-01-31,685,26,,M427075,MILLAR WESTERN,FMA9700034,ATH,ATH-808,DOUBLE B,,KMLL76358,L76358,6,55930,18050,37880,,,,,0
2017-01-31,685,27,,M427076,MILLAR WESTERN,FMA9700034,ATH,ATH-808,DOUBLE B,,KMLK44981,K44981,6,55810,20050,35760,,,,,0
2017-01-31,685,28,,M427077,MILLAR WESTERN,FMA9700034,ATH,ATH-808,DOUBLE B,,KMLB41946,B41946,6,56860,20610,36250,,,,,0
2017-02-01,626,379,,U004407861,CANFOR,FMA0900037,DEEP,5260622788,TIMBER PRO,MURTRON,G80443,GM102,7,63080,26250,36830,64,,,,0
2017-02-01,626,380,,Q236895,WEST FRASER EDSON,FMA9700032,EFP,5160481308,LYDELL,Robert Harris ,C18542,D661,7,47080,23380,23700,39,,,,0
2017-02-01,626,381,,S1024755,WEST FRASER HWP,FMA8800025,EMB,5190482349,PROMISE,PROMISE,40K859,,7,52740,21470,31270,50,,,,0
2017-02-01,685,29,,M427082,MILLAR WESTERN,FMA9700032,ATH,5150610541,DOUBLE B,,KMLK44981,K44981,6,56530,20340,36190,,,,,0
2017-02-01,685,30,,M427083,MILLAR WESTERN,FMA9700032,ATH,5150610541,DOUBLE B,,KMLL76358,L76358,6,56510,18230,38280,,,,,0
2017-02-02,626,382,,Q236896,WEST FRASER EDSON,FMA9700032,EFP,5160481594,LYDELL,Robert Harris ,C18542,D661,7,47730,23440,24290,44,,,,0
2017-02-02,680,197,,U004316643,PETER MASON,CTLE02F001,,5200533427,LIMMIT,TALISMAN,86L342,,7,55860,26270,29590,,,,,0
2017-02-02,680,198,,U004316644,PETER MASON,CTLE02F001,,5200533427,LIMMIT,TALISMAN,86L342,,7,59590,26160,33430,,,,,0
2017-02-02,685,31,,M427088,MILLAR WESTERN,FMA9700034,ATH,5150610541,DOUBLE B,BRENDAL,KMLK44981,K44981,6,56750,20300,36450,,,,,0
2017-02-02,685,32,,M427089,MILLAR WESTERN,FMA9700034,ATH,5150610541,DOUBLE B,BRENDAL,KMLL76358,L76358,6,56100,18160,37940,,,,,0
2017-02-02,685,33,SAMPLE,M427092,MILLAR WESTERN,FMA9700034,ATH,5150610541,DOUBLE B,BRENDAL,KML07254,L07254,8,67210,53950,13260,,,,,0
2017-02-02,685,34,,M429202,MILLAR WESTERN,FMA9700034,PCK,5160611394,LIM-MIT,WESTAR,WUL-PAR575,PAR575,7,62960,20700,42260,,,,,0
2017-02-02,685,35,,U004345404,MILLAR WESTERN,FMA9700034,ATH,5150610541,DOUBLE B,BRENDAL,KML07254,L07254,8,53950,22420,31530,,,,,0
2017-02-02,685,36,,M429203,MILLAR WESTERN,FMA9700034,PCK,5160611394,LIM-MIT,WESTAR,WUL-576IJB,576IJB,6,56760,17970,38790,,,,,0
2017-02-02,685,37,,M427090,MILLAR WESTERN,FMA9700034,ATH,5150610541,DOUBLE B,BRENDAL,KMLK44981,K44981,6,56700,20160,36540,,,,,0
2017-02-02,685,38,,M427091,MILLAR WESTERN,FMA9700034,ATH,5150610541,DOUBLE B,KLASSEN,KMLL76358,L76358,6,56800,17990,38810,,,,,0
2017-02-02,685,39,,M427093,MILLAR WESTERN,FMA9700034,ATH,5150610541,DOUBLE B,BRENDAL,KML07254,L07254,8,68170,22350,45820,,,,,0
2017-02-02,685,40,,M429205,MILLAR WESTERN,FMA9700034,PCK,5160611394,LIM-MIT,WESTAR,WLL947GZT,947GZT,6,56770,19180,37590,,,,,0
2017-02-02,626,383,,D374478,WEST FRASER BLUE RIDGE,FMA8800025,MAR,5180572650,WHITE'S,TALISMAN,40K894,,7,51540,24740,26800,42,,,,0
2017-02-03,685,41,,M427097,MILLAR WESTERN,FMA9700034,ATH,5150610541,DOUBLE B,KLASSEN,KMLL76358,L76358,6,56770,18290,38480,,,,,0
2017-02-03,685,42,,M427098,MILLAR WESTERN,FMA9700034,ATH,5150610541,DOUBLE B,BRENDAL,KML07254,L07254,8,62130,22770,39360,,,,,0
2017-02-03,685,43,,M427099,MILLAR WESTERN,FMA9700034,ATH,5150610541,DOUBLE B,BRENDAL,KMLL44981,K44981,6,56820,20440,36380,,,,,0
2017-02-03,685,44,,M429206,MILLAR WESTERN,FMA9700034,PCK,5160611394,LIM-MIT,WESTAR,WULPAR575,PAR575,7,62540,20890,41650,,,,,0
2017-02-03,685,45,,M429207,MILLAR WESTERN,FMA9700034,PCK,5160611394,LIM-MIT,WESTAR,WUL576ISB,576ISB,6,56790,18110,38680,,,,,0
2017-02-03,685,46,,M429208,MILLAR WESTERN,FMA9700034,PCK,5160611394,LIM-MIT,WESTAR,WULPCF144,PCF144,7,61750,21050,40700,,,,,0
2017-02-03,685,47,,M427100,MILLAR WESTERN,FMA9700034,ATH,5150610541,DOUBLE B,KLASSEN,RMLL76358,L76358,6,56520,18200,38320,,,,,0
2017-02-03,685,48,,M429209,MILLAR WESTERN,FMA9700034,PCK,5160611394,LIM-MIT,WESTAR,WULL17067,L17067,6,54980,18780,36200,,,,,0
2017-02-03,685,49,,M429210,MILLAR WESTERN,FMA9700034,PCK,5160611394,LIM-MIT,WESTAR,WULL36716,WLL36716,6,57200,18240,38960,,,,,0
2017-02-04,630,113,,U004337701,EDFOR,PRIVATE,,SE17-54-16-W5,,TALISMAN,86C342,,7,63140,26690,36450,,,,,0
2017-02-04,630,114,,U004337702,EDFOR,PRIVATE,,SE17-54-16-W5,,TALISMAN,86C342,,7,60360,26620,33740,,,,,0
2017-02-04,630,115,,U004337703,EDFOR,PRIVATE,,SE17-54-16-W5,,TALISMAN,86C342,,7,50160,26570,23590,,,,,0
2017-02-04,680,199,,M431013,MILLAR WESTERN,CTLW06F005,ETA,5120502352,,JD HAGGART,JDHK96897,K96897,7,53940,35200,18740,,,,,0
2017-02-04,680,200,SAMPLE,U004345406,MILLAR WESTERN,CTLW06F005,ETA,5120502352,,JD HAGGART,JDHK96897,K96897,7,35200,22420,12780,,,,,0
2017-02-07,626,384,,U004345476,BRISCO QUOTA,CTLE010068,,5160503533,JASON HIRD,TIM YOUNG,14291P,BWP83,7,51160,25690,25470,38,,,,0
2017-02-08,630,116,,U004346255,BIG BITE MULCHING,PRIVATE,,SE12-53-11-W5,BIG BITE,ALEVOG ,L00904,E604,8,63720,26670,37050,,,,,0
2017-02-08,630,117,,U004313089,BIG BITE MULCHING,PRIVATE,,SE12-53-11-W5,BIG BITE,ALEVOG ,L59404,E605,8,63780,26570,37210,,,,,0
2017-02-08,630,118,,U004313090,BIG BITE MULCHING,PRIVATE,,SE12-53-11-W5,BIG BITE,ALEVOG ,L59404,E605,8,64180,26480,37700,,,,,0
2017-02-08,630,119,,U004346256,BIG BITE MULCHING,PRIVATE,,SE12-53-11-W5,BIG BITE,ALEVOG ,L00904,E604,8,64350,26590,37760,,,,,0
2017-02-08,630,120,,U004313091,BIG BITE MULCHING,PRIVATE,,SE12-53-11-W5,BIG BITE,ALEVOG ,L59404,E605,8,64780,26410,38370,,,,,0
2017-02-08,630,121,,U004346257,BIG BITE MULCHING,PRIVATE,,SE12-53-11-W5,BIG BITE,ALEVOG ,L00904,E604,8,63650,26520,37130,,,,,0
2017-02-08,680,201,,U004323939,BRISCO QUOTA,CTLE010068,,5160503533,JASON HIRD,HCS,PURSIM035,,8,63560,22920,40640,,,,,0
2017-02-08,680,202,,U004323941,BRISCO QUOTA,CTLE010068,,5160503533,JASON HIRD,V PEAK,PURF06655,,6,57190,18970,38220,,,,,0
2017-02-08,680,203,,U004323942,BRISCO QUOTA,CTLE010068,,5160503533,JASON HIRD,V PEAK,PURC86513,,7,64360,20030,44330,,,,,0
2017-02-09,626,385,,Q236897,WEST FRASER EDSON,FMA9700032,EFP,5160481308,LYDELL,RLH,C18542,D661,7,51300,23530,27770,41,,,,0
2017-02-09,680,204,,WE00171247,WEYERHAEUSER EDSON,FMA0900046,E15,5170491727,RTEC,RTEC,H42603,E670,7,63260,22620,40640,,,,,0
2017-02-10,680,205,,U004345477,BRISCO QUOTA,CTLE010068,,5160503533,JASON HIRD,V PEAK,PURE86513,,7,63150,21130,42020,,,,,0
2017-02-11,626,386,,U004345315,WEYERHAEUSER DV,FMA0900046,DV1,5110443314,RVL,TIM YOUNG,14291P,BWP83,7,63600,25580,38020,51,,,,0
2017-02-13,626,387,,U004345316,WEYERHAEUSER DV,FMA0900046,DV1,5110443314,RVL,TIM YOUNG,14291P,BWP83,7,64170,25380,38790,48,,,,0
2017-02-13,626,388,,U004345317,WEYERHAEUSER DV,FMA0900046,DV1,5110443314,RVL,TIM YOUNG,14291P,BWP83,7,63940,25620,38320,48,,,,0
2017-02-13,680,206,,U004345498,BRISCO QUOTA,CTLE010068,,5160503533,JASON HIRD,C.L. Trucking,PURL59405,,7,65140,21100,44040,,,,,0
2017-02-14,626,389,,U004345318,WEYERHAEUSER DV,FMA0900046,DV1,5110443314,RVL,TIM YOUNG,14291P,BWP83,7,63820,25420,38400,47,,,,0
2017-02-14,630,122,,U004337663,KING LUMBER,PRIVATE,,SE36-53-11-W5,,KING LUMBER,K20683,D221,7,59720,23330,36390,,,,,0
2017-02-14,630,123,,U004337664,KING LUMBER,PRIVATE,,SE36-53-11-W5,,KING LUMBER,K20683,D221,7,61220,23270,37950,,,,,0
2017-02-15,626,390,,U004345319,WEYERHAEUSER DV,FMA0900046,DV1,5110443314,RVL,TIM YOUNG,14291P,BWP83,7,64070,25720,38350,51,,,,0
2017-02-15,626,391,,S1024856,WEST FRASER HWP,FMA8800025,EMB,5190482309,PROMISE,PROMISE,86L309,,8,51790,23280,28510,35,,,,0
2017-02-15,630,124,,U004337665,KING LUMBER,PRIVATE,,SE36-53-11-W5,,KING LUMBER,K20683,D221,7,60430,23390,37040,,,,,0
2017-02-15,630,125,,U004337666,KING LUMBER,PRIVATE,,SE36-53-11-W5,,KING LUMBER,K20683,D221,7,60990,23350,37640,,,,,0
2017-02-15,630,126,,U004337667,KING LUMBER,PRIVATE,,SE36-53-11-W5,,KING LUMBER,K20683,D221,7,60350,23310,37040,,,,,0
2017-02-15,680,207,,WE00171274,WEYERHAEUSER EDSON,FMA0900046,E15,5170491727,RTEC,RTEC,H42603,E670,7,62850,22070,40780,,,,,0
2017-02-16,680,208,,U004345475,BRISCO QUOTA,CTLE010068,,5160503533,JASON HIRD,HCS,PURSIM035,,7,62040,22590,39450,,,,,0
2017-02-16,680,209,,U004345427,BRISCO QUOTA,CTLE010068,,5160503533,JASON HIRD,JOHN WIEBE,PURL88144,,6,57180,17420,39760,,,,,0
2017-02-16,680,210,,U004345428,BRISCO QUOTA,CTLE010068,,5160503533,JASON HIRD,V PEAK,PURC86513,,7,66110,20100,46010,,,,,0
2017-02-17,630,127,,U004337668,KING LUMBER,PRIVATE,,SE36-53-11-W5,,KING LUMBER,K20683,D221,7,60650,23410,37240,,,,,0
2017-02-17,630,128,,U004337669,KING LUMBER,PRIVATE,,SE36-53-11-W5,,KING LUMBER,K20683,D221,7,61420,23360,38060,,,,,0
2017-02-17,630,129,,U004337670,KING LUMBER,PRIVATE,,SE36-53-11-W5,,KING LUMBER,K20683,D221,7,64440,23330,41110,,,,,0
2017-02-18,626,392,,U004345320,WEYERHAEUSER DV,FMA0900046,DV1,5110443314,RVL,TIM YOUNG,14291P,BWP83,7,63660,25400,38260,51,,,,0
2017-02-20,680,211,,M435636,MILLAR WESTERN,CTLW06F005,ETA,5120502352,HAGGART,JDHK46791,K46791,,8,64950,23620,41330,,,,,0
2017-02-20,680,212,,M435655,MILLAR WESTERN,CTLW06F005,ETA,5120502352,HAGGART,J99478,J99478,,8,65830,22960,42870,,,,,0
2017-02-20,680,213,,M435656,MILLAR WESTERN,CTLW06F005,ETA,5120502352,HAGGART,K96897,K96897,,8,61320,22720,38600,,,,,0
2017-02-20,680,214,,M435657,MILLAR WESTERN,CTLW06F005,ETA,5120502352,HAGGART,K04954,K04954,,8,64680,22600,42080,,,,,0
2017-02-20,680,215,,M435601,MILLAR WESTERN,CTLW06F005,ETA,5120502352,HAGGART,K46791,K46791,,8,65630,23660,41970,,,,,0
2017-02-20,680,216,,M435602,MILLAR WESTERN,CTLW06F005,ETA,5120502352,HAGGART,J99478,J99478,,8,65040,22910,42130,,,,,0
2017-02-20,680,217,,M435603,MILLAR WESTERN,CTLW06F005,ETA,5120502352,HAGGART,K96877,K96877,,8,65480,22370,43110,,,,,0
2017-02-21,680,218,,U004346320,BRISCO QUOTA,CTLE010068,,5160503533,JASON HIRD,JOHN WIEBE,PURL88144,,6,57440,17780,39660,,,,,0
2017-02-21,680,219,SAMPLE,U004346321,BRISCO QUOTA,CTLE010068,,5160503533,JASON HIRD,C.L. Trucking,PURL59405,,8,64770,52010,12760,,,,,0
2017-02-21,680,220,,U004345413,BRISCO QUOTA,CTLE010068,,5160503533,JASON HIRD,C.L. Trucking,PURL59405,,8,52010,21580,30430,,,,,0
2017-02-21,680,221,,U004346323,BRISCO QUOTA,CTLE010068,,5160503533,JASON HIRD,V PEAK,PURC86513,,7,63240,20430,42810,,,,,0
2017-02-21,680,222,,U004346322,BRISCO QUOTA,CTLE010068,,5160503533,JASON HIRD,HCS,PUR51M035,,7,66350,22660,43690,,,,,0
2017-02-21,680,223,,U004346325,BRISCO QUOTA,CTLE010068,,5160503533,JASON HIRD,JOHN WIEBE,PURL88144,,6,53580,17560,36020,,,,,0
2017-02-21,680,224,,U004346324,BRISCO QUOTA,CTLE010068,,5160503533,JASON HIRD,BRIAN JANISH,PURJ52169,,8,58670,20370,38300,,,,,0
2017-02-21,680,225,,WE00171275,WEYERHAEUSER EDSON,FMA0900046,E15,5170491727,RTEC,RTEC,H42603,E670,7,61610,22050,39560,,,,,0
2017-02-22,680,226,,U004346326,BRISCO QUOTA,CTLE010068,,5160503533,JASON HIRD,HCS,PUR51M035,,8,67030,23110,43920,,,,,0
2017-02-22,680,227,,U004346327,BRISCO QUOTA,CTLE010068,,5160503533,JASON HIRD,V PEAK,PURC86513,,7,65420,20340,45080,,,,,0
2017-02-22,680,228,,U004346328,BRISCO QUOTA,CTLE010068,,5160503533,JASON HIRD,C.L. Trucking,PURL59405,,8,62480,21550,40930,,,,,0
2017-02-22,680,229,,U004346329,BRISCO QUOTA,CTLE010068,,5160503533,JASON HIRD,JOHN WIEBE,PURL88144,,6,56440,17460,38980,,,,,0
2017-02-22,680,230,,U004346330,BRISCO QUOTA,CTLE010068,,5160503533,JASON HIRD,BRIAN JANISH,PURJ58169,,7,58410,20780,37630,,,,,0
2017-02-22,680,231,,U004346331,BRISCO QUOTA,CTLE010068,,5160503533,JASON HIRD,HCS,PUR51M035,,7,64870,23100,41770,,,,,0
2017-02-22,680,232,,U004346332,BRISCO QUOTA,CTLE010068,,5160503533,JASON HIRD,V PEAK,PURC86513,,7,64150,20270,43880,,,,,0
2017-02-22,680,233,,U004346333,BRISCO QUOTA,CTLE010068,,5160503533,JASON HIRD,J. HIRD,PURK96856,,7,63060,21750,41310,,,,,0
2017-02-22,680,234,,U004346334,BRISCO QUOTA,CTLE010068,,5160503533,JASON HIRD,J. HIRD,PURJ59901,,7,64890,21300,43590,,,,,0
2017-02-22,680,235,,U004346335,BRISCO QUOTA,CTLE010068,,5160503533,JASON HIRD,C.L. Trucking,PURL59405,,8,65170,21450,43720,,,,,0
2017-02-22,680,236,,U004346336,BRISCO QUOTA,CTLE010068,,5160503533,JASON HIRD,JOHN WIEBE,PURL88144,,6,55720,17400,38320,,,,,0
2017-02-22,680,237,,U004346337,BRISCO QUOTA,CTLE010068,,5160503533,JASON HIRD,BRIAN JANISH,PURJ52169,,8,57070,20740,36330,,,,,0
2017-02-22,680,238,,U004346338,BRISCO QUOTA,CTLE010068,,5160503533,JASON HIRD,HCS,PUR51M035,,7,65230,23130,42100,,,,,0
2017-02-22,680,239,,U004346340,BRISCO QUOTA,CTLE010068,,5160503533,JASON HIRD,V.PEAK,PURC86513,,7,64160,20230,43930,,,,,0
2017-02-22,680,240,,U004346342,BRISCO QUOTA,CTLE010068,,5160503533,JASON HIRD,C.L. Trucking,PURL59405,,8,64380,21430,42950,,,,,0
2017-02-22,680,241,,U004346344,BRISCO QUOTA,CTLE010068,,5160503533,JASON HIRD,HCS,PUR51M035,,8,75120,57730,17390,,,,,0
2017-02-22,680,242,,U004346343,BRISCO QUOTA,CTLE010068,,5160503533,JASON HIRD,HCS,PUR51M035,,7,57730,23030,34700,,,,,0
2017-02-23,680,243,,M435606,MILLAR WESTERN,CTLW06F005,ETA,5120502352,HAGGART,JDHJ99478,J99478,,8,64940,23580,41360,,,,,0
2017-02-23,680,244,,M435608,MILLAR WESTERN,CTLW06F005,ETA,5120502352,HAGGART,JDHK46898,K96898,,8,62480,22030,40450,,,,,0
2017-02-23,680,245,,M435607,MILLAR WESTERN,CTLW06F005,ETA,5120502352,HAGGART,JDHK04954,K04954,,8,65140,22120,43020,,,,,0
2017-02-23,680,246,SAMPLE,U004345419,MILLAR WESTERN,CTLW06F005,ETA,5120502352,HAGGART,JDHK46791,K46791,,8,67990,54130,13860,,,,,0
2017-02-23,680,247,,M435610,MILLAR WESTERN,CTLW06F005,ETA,5120502352,HAGGART,JDHK96898,K96898,,8,63730,22220,41510,,,,,0
2017-02-23,680,248,,M435609,MILLAR WESTERN,CTLW06F005,ETA,5120502352,HAGGART,JDHK46791,K46791,,8,54130,23560,30570,,,,,0
2017-02-24,626,393,,S1024878,WEST FRASER HWP,FMA8800025,EMB,5190482349,PROMISE,CALM'D ENERGY,86L343,,7,46500,21850,24650,40,,,,0
2017-02-24,680,249,,M435611,MILLAR WESTERN,CTLW06F005,ETA,5120502352,HAGGART,JDHK46791,K46791,,8,67640,23840,43800,,,,,0
2017-02-24,680,250,,M435613,MILLAR WESTERN,CTLW06F005,ETA,5120502352,HAGGART,JDHL32175,L32175,,7,63000,22180,40820,,,,,0
2017-02-24,680,251,,M435612,MILLAR WESTERN,CTLW06F005,ETA,5120502352,HAGGART,JDHK17668,K17668,,8,63500,22320,41180,,,,,0
2017-02-24,680,252,,M435615,MILLAR WESTERN,CTLW06F005,ETA,5120502352,HAGGART,JDHK96898,K96898,,8,63750,22600,41150,,,,,0
2017-02-24,680,253,,M435616,MILLAR WESTERN,CTLW06F005,ETA,5120502352,HAGGART,JDHBLS2016,BLS2016,,6,56880,20930,35950,,,,,0
2017-02-24,680,254,,M435617,MILLAR WESTERN,CTLW06F005,ETA,5120502352,HAGGART,JDHJ99478,J99478,,8,66570,23590,42980,,,,,0
2017-02-24,680,255,,M435619,MILLAR WESTERN,CTLW06F005,ETA,5120502352,HAGGART,JDHBLS2016,BLS2016,,6,56130,20850,35280,,,,,0
2017-02-24,680,256,,M435618,MILLAR WESTERN,CTLW06F005,ETA,5120502352,HAGGART,JDHK96878,K96878,,7,63730,22400,41330,,,,,0
2017-02-24,680,257,,M435614,MILLAR WESTERN,CTLW06F005,ETA,5120502352,HAGGART,JDHK04954,K04954,,8,64940,22570,42370,,,,,0
2017-02-25,680,258,,WE00171277,WEYERHAEUSER EDSON,FMA0900046,E15,5170491727,RTEC,RTEC,H42603,E670,7,63900,22080,41820,,,,,0
2017-02-26,626,394,,U004345321,WEYERHAEUSER DV,FMA0900046,DV1,5110443314,RVL,TIM YOUNG,14291P,BWP83,7,65740,26100,39640,53,,,,0
2017-02-27,626,395,,U004345322,WEYERHAEUSER DV,FMA0900046,DV1,5110443314,RVL,TIM YOUNG,14291P,BWP83,7,65030,25800,39230,50,,,,0
2017-02-27,626,396,,Q235179,WEST FRASER EDSON,FMA9700032,EFP,5160481594,LYDELL,TIM YOUNG,14291P,BWP83,7,60010,26110,33900,61,,,,0
2017-02-27,680,259,,M435624,MILLAR WESTERN,CTLW06F005,ETA,5120502362,HAGGART,JDHK17668,K17668,,8,67990,22950,45040,,,,,0
2017-02-28,626,397,,U004345323,WEYERHAEUSER DV,FMA0900046,DV1,5110423121,LYDELL,TIM YOUNG,14291P,BWP83,7,61230,25690,35540,50,,,,0
2017-03-01,626,398,,U004345325,WEYERHAEUSER DV,FMA0900046,DV1,5100423121,LYDELL,TIM YOUNG,14291P,BWP83,7,60620,51500,9120,14,,,,0
2017-03-01,626,399,,U004345324,WEYERHAEUSER DV,FMA0900046,DV1,5110443314,RVL,TIM YOUNG,14291P,BWP83,7,51510,25680,25830,38,,,,0
2017-03-01,660,62,,ED00027836,WEYERHAEUSER EDSON,FMA0900046,E-15,5150510419,DBC,DOUBLE TREE,E1685,,7,62000,20020,41980,,,,,0
2017-03-01,660,63,,WE00169947,WEYERHAEUSER EDSON,FMA0900046,E-15,5150510419,DUSTIN,,K16803,E43,7,62830,23350,39480,,,,,0
2017-03-01,660,64,,WE00169948,WEYERHAEUSER EDSON,FMA0900046,E-15,5150510419,DUSTIN,,592K,E721,7,63540,20290,43250,,,,,0
2017-03-01,660,65,,WE00169949,WEYERHAEUSER EDSON,FMA0900046,E-15,5150510419,DUSTIN,,G98,E1685,7,62490,20020,42470,,,,,0
2017-03-01,660,66,,WE00169950,WEYERHAEUSER EDSON,FMA0900046,E-15,5150510419,DUSTIN,,H50770,E43,8,63130,22770,40360,,,,,0
2017-03-01,680,260,,WE00171294,WEYERHAEUSER EDSON,FMA0900046,E-15,5170491727,RTEC,RTEC,H42603,E670,7,61990,22490,39500,,,,,0
2017-03-02,660,67,,WE00169959,WEYERHAEUSER EDSON,FMA0900046,E-15,5150510419,DUSTIN,,G80125,E42,7,61420,23240,38180,,,,,0
2017-03-02,660,68,,WE00169960,WEYERHAEUSER EDSON,FMA0900046,E-15,5150510419,DUSTIN,,592K,E721,7,63840,20380,43460,,,,,0
2017-03-02,680,261,,M435726,MILLAR WESTERN,CTLW06005,,5120501262,HAGGART,,J99478,JDHJ99478,8,56530,44690,11840,,,,,0
2017-03-02,680,262,,U004345425,MILLAR WESTERN,CTLW06005,,5130501262,HAGGART,,J99478,JDH99478,8,44700,22970,21730,,,,,0
2017-03-03,660,69,,WE00169968,WEYERHAEUSER EDSON,FMA0900046,E-15,5150510419,DUSTIN,,G98,E1685,7,64630,19830,44800,,,,,0
2017-03-03,660,70,,WE00169969,WEYERHAEUSER EDSON,FMA0900046,E-15,5150510419,DUSTIN,,H50770,E174,8,65490,22600,42890,,,,,0
2017-03-03,660,71,,WE00169970,WEYERHAEUSER EDSON,FMA0900046,E-15,5150510419,DUSTIN,,G80125,E42,7,63340,21150,42190,,,,,0
2017-03-03,620,1,,U004346351,ERITH INC.,CTPE140013,,,,TIM YOUNG,14291P,BWP83,7,59020,25720,33300,44,,,,0
